,date_sampling,PRCP
3069,2021-05-15,0.0
3070,2021-05-16,0.0
3071,2021-05-17,0.0
3072,2021-05-18,0.0
3073,2021-05-19,0.0
3074,2021-05-20,0.0
3075,2021-05-21,0.0
3076,2021-05-22,0.0
3077,2021-05-23,0.0
3078,2021-05-24,0.0
3079,2021-05-25,0.0
3080,2021-05-26,0.0
3081,2021-05-27,0.0
3082,2021-05-28,0.0
3083,2021-05-29,0.0
3084,2021-05-30,0.0
3085,2021-05-31,0.0
3086,2021-06-01,0.0
3087,2021-06-02,0.0
3088,2021-06-03,0.0
3089,2021-06-04,0.0
3090,2021-06-05,0.0
3091,2021-06-06,0.0
3092,2021-06-07,0.0
3093,2021-06-08,0.0
3094,2021-06-09,0.0
3095,2021-06-10,0.0
3096,2021-06-11,0.0
3097,2021-06-12,0.0
3098,2021-06-13,0.0
3099,2021-06-14,0.0
3100,2021-06-15,0.0
3101,2021-06-16,0.0
3102,2021-06-17,0.0
3103,2021-06-18,0.0
3104,2021-06-19,0.0
3105,2021-06-20,0.0
3106,2021-06-21,0.0
3107,2021-06-22,0.0
3108,2021-06-23,0.0
3109,2021-06-24,0.0
3110,2021-06-25,0.0
3111,2021-06-26,0.0
3112,2021-06-27,0.0
3113,2021-06-28,0.0
3114,2021-06-29,0.0
3115,2021-06-30,0.0
3116,2021-07-01,0.0
3117,2021-07-02,0.0
3118,2021-07-03,0.0
3119,2021-07-04,0.0
3120,2021-07-05,0.0
3121,2021-07-06,0.0
3122,2021-07-07,0.0
3123,2021-07-08,0.0
3124,2021-07-09,0.0
3125,2021-07-10,0.0
3126,2021-07-11,0.0
3127,2021-07-12,0.0
3128,2021-07-13,0.0
3129,2021-07-14,0.0
3130,2021-07-15,0.0
3131,2021-07-16,0.0
3132,2021-07-17,0.0
3133,2021-07-18,0.0
3134,2021-07-19,0.0
3135,2021-07-20,0.0
3136,2021-07-21,0.0
3137,2021-07-22,0.0
3138,2021-07-23,0.0
3139,2021-07-24,0.0
3140,2021-07-25,0.0
3141,2021-07-26,0.0
3142,2021-07-27,0.0
3143,2021-07-28,0.0
3144,2021-07-29,0.0
3145,2021-07-30,0.0
3146,2021-07-31,0.0
3147,2021-08-01,0.0
3148,2021-08-02,0.0
3149,2021-08-03,0.0
3150,2021-08-04,0.0
3151,2021-08-05,0.0
3152,2021-08-06,0.0
3153,2021-08-07,0.0
3154,2021-08-08,0.0
3155,2021-08-09,0.0
3156,2021-08-10,0.0
3157,2021-08-11,0.0
3158,2021-08-12,0.0
3159,2021-08-13,0.0
3160,2021-08-14,0.0
3161,2021-08-15,0.0
3162,2021-08-16,0.0
3163,2021-08-17,0.0
3164,2021-08-18,0.0
3165,2021-08-19,0.0
3166,2021-08-20,0.0
3167,2021-08-21,0.0
3168,2021-08-22,0.0
3169,2021-08-23,0.0
3170,2021-08-24,0.0
3171,2021-08-25,0.0
3172,2021-08-26,0.0
3173,2021-08-27,0.0
3174,2021-08-28,0.0
3175,2021-08-29,0.0
3176,2021-08-30,0.0
3177,2021-08-31,0.0
3178,2021-09-01,0.0
3179,2021-09-02,0.0
3180,2021-09-03,0.0
3181,2021-09-04,0.0
3182,2021-09-05,0.0
3183,2021-09-06,0.0
3184,2021-09-07,0.0
3185,2021-09-08,0.0
3186,2021-09-09,0.0
3187,2021-09-10,0.05
3188,2021-09-11,0.0
3189,2021-09-12,0.0
3190,2021-09-13,0.0
3191,2021-09-14,0.0
3192,2021-09-15,0.0
3193,2021-09-16,0.0
3194,2021-09-17,0.0
3195,2021-09-18,0.0
3196,2021-09-19,0.0
3197,2021-09-20,0.0
3198,2021-09-21,0.0
3199,2021-09-22,0.0
3200,2021-09-23,0.0
3201,2021-09-24,0.0
3202,2021-09-25,0.0
3203,2021-09-26,0.0
3204,2021-09-27,0.0
3205,2021-09-28,0.0
3206,2021-09-29,0.0
3207,2021-09-30,0.0
3208,2021-10-01,0.0
3209,2021-10-02,0.0
3210,2021-10-03,0.0
3211,2021-10-04,0.0
3212,2021-10-05,0.0
3213,2021-10-06,0.0
3214,2021-10-07,0.0
3215,2021-10-08,0.0
3216,2021-10-09,0.0
3217,2021-10-10,0.0
3218,2021-10-11,0.0
3219,2021-10-12,0.0
3220,2021-10-13,0.0
3221,2021-10-14,0.0
3222,2021-10-15,0.0
3223,2021-10-16,0.0
3224,2021-10-17,0.0
3225,2021-10-18,0.0
3226,2021-10-19,0.0
3227,2021-10-20,0.03
3228,2021-10-21,0.02
3229,2021-10-22,0.01
3230,2021-10-23,0.02
3231,2021-10-24,
3232,2021-10-25,
3233,2021-10-26,0.0
3234,2021-10-27,0.0
3235,2021-10-28,0.0
3236,2021-10-29,0.0
3237,2021-10-30,0.0
3238,2021-10-31,0.0
3239,2021-11-01,0.0
3240,2021-11-02,0.0
3241,2021-11-03,0.0
3242,2021-11-04,0.0
3243,2021-11-05,0.0
3244,2021-11-06,0.0
3245,2021-11-07,0.0
3246,2021-11-08,0.2
3247,2021-11-09,0.07
3248,2021-11-10,0.0
3249,2021-11-11,0.0
3250,2021-11-12,0.0
3251,2021-11-13,0.0
3252,2021-11-14,0.0
3253,2021-11-15,0.0
3254,2021-11-16,0.0
3255,2021-11-17,0.0
3256,2021-11-18,0.0
3257,2021-11-19,0.0
3258,2021-11-20,0.0
3259,2021-11-21,0.0
3260,2021-11-22,0.0
3261,2021-11-23,0.0
3262,2021-11-24,0.0
3263,2021-11-25,0.0
3264,2021-11-26,0.0
3265,2021-11-27,0.0
3266,2021-11-28,0.0
3267,2021-11-29,0.0
3268,2021-11-30,0.0
3269,2021-12-01,0.0
3270,2021-12-02,0.0
3271,2021-12-03,0.0
3272,2021-12-04,0.0
3273,2021-12-05,0.0
3274,2021-12-06,0.01
3275,2021-12-07,0.0
3276,2021-12-08,0.0
3277,2021-12-09,0.0
3278,2021-12-10,0.0
3279,2021-12-11,0.0
3280,2021-12-12,
3281,2021-12-13,1.05
3282,2021-12-14,0.0
3283,2021-12-15,0.2
3284,2021-12-16,
3285,2021-12-17,0.0
3286,2021-12-18,0.0
3287,2021-12-19,0.0
3288,2021-12-20,0.0
3289,2021-12-21,0.0
3290,2021-12-22,
3291,2021-12-23,
3292,2021-12-24,0.0
3293,2021-12-25,
3294,2021-12-26,
3295,2021-12-27,
3296,2021-12-28,0.02
3297,2021-12-29,0.62
3298,2021-12-30,0.0
3299,2021-12-31,0.0
3300,2022-01-01,0.0
3301,2022-01-02,0.0
3302,2022-01-03,0.49
3303,2022-01-04,0.05
3304,2022-01-05,0.0
3305,2022-01-06,0.0
3306,2022-01-07,0.0
3307,2022-01-08,0.0
3308,2022-01-09,0.0
3309,2022-01-10,0.0
3310,2022-01-11,0.0
3311,2022-01-12,0.0
3312,2022-01-13,0.0
3313,2022-01-14,0.0
3314,2022-01-15,0.0
3315,2022-01-16,0.0
3316,2022-01-17,0.0
3317,2022-01-18,0.0
3318,2022-01-19,0.0
3319,2022-01-20,0.0
3320,2022-01-21,0.0
3321,2022-01-22,0.0
3322,2022-01-23,0.0
3323,2022-01-24,0.0
3324,2022-01-25,0.0
3325,2022-01-26,0.0
3326,2022-01-27,0.0
3327,2022-01-28,0.0
3328,2022-01-29,0.0
3329,2022-01-30,0.0
3330,2022-01-31,0.0
3331,2022-02-01,0.0
3332,2022-02-02,0.0
3333,2022-02-03,0.0
3334,2022-02-04,0.0
3335,2022-02-05,0.0
3336,2022-02-06,0.0
3337,2022-02-07,0.0
3338,2022-02-08,0.0
3339,2022-02-09,0.0
3340,2022-02-10,0.0
3341,2022-02-11,0.0
3342,2022-02-12,0.0
3343,2022-02-13,0.0
3344,2022-02-14,0.0
3345,2022-02-15,0.0
3346,2022-02-16,0.0
3347,2022-02-17,0.0
3348,2022-02-18,0.0
3349,2022-02-19,0.0
3350,2022-02-20,0.0
3351,2022-02-21,0.0
3352,2022-02-22,0.0
3353,2022-02-23,0.0
3354,2022-02-24,0.0
3355,2022-02-25,0.0
3356,2022-02-26,0.0
3357,2022-02-27,0.0
3358,2022-02-28,0.0
3359,2022-03-01,0.0
3360,2022-03-02,0.0
3361,2022-03-03,0.1
3362,2022-03-04,0.03
3363,2022-03-05,0.0
3364,2022-03-06,0.0
3365,2022-03-07,0.0
3366,2022-03-08,0.0
3367,2022-03-09,0.0
3368,2022-03-10,0.0
3369,2022-03-11,0.0
3370,2022-03-12,0.0
3371,2022-03-13,0.0
3372,2022-03-14,0.0
3373,2022-03-15,0.04
3374,2022-03-16,0.0
3375,2022-03-17,0.0
3376,2022-03-18,0.0
3377,2022-03-19,0.0
3378,2022-03-20,0.0
3379,2022-03-21,0.0
3380,2022-03-22,0.0
3381,2022-03-23,0.0
3382,2022-03-24,0.0
3383,2022-03-25,0.0
3384,2022-03-26,0.0
3385,2022-03-27,0.3
3386,2022-03-28,0.25
3387,2022-03-29,0.0
3388,2022-03-30,0.0
3389,2022-03-31,0.0
3390,2022-04-01,0.0
3391,2022-04-02,0.0
3392,2022-04-03,0.0
3393,2022-04-04,0.0
3394,2022-04-05,0.0
3395,2022-04-06,0.0
3396,2022-04-07,0.0
3397,2022-04-08,0.0
3398,2022-04-09,0.0
3399,2022-04-10,0.0
3400,2022-04-11,0.03
3401,2022-04-12,0.0
3402,2022-04-13,0.0
3403,2022-04-14,0.05
3404,2022-04-15,0.0
3405,2022-04-16,0.26
3406,2022-04-17,0.0
3407,2022-04-18,0.0
3408,2022-04-19,0.09
3409,2022-04-20,0.15
3410,2022-04-21,0.04
3411,2022-04-22,0.0
3412,2022-04-23,0.0
3413,2022-04-24,0.0
3414,2022-04-25,0.0
3415,2022-04-26,0.0
3416,2022-04-27,0.0
3417,2022-04-28,0.0
3418,2022-04-29,0.0
3419,2022-04-30,0.0
3420,2022-05-01,0.0
3421,2022-05-02,0.0
3422,2022-05-03,0.0
3423,2022-05-04,0.0
3424,2022-05-05,0.0
3425,2022-05-06,0.0
3426,2022-05-07,0.0
3427,2022-05-08,0.0
3428,2022-05-09,0.0
3429,2022-05-10,0.22
3430,2022-05-11,0.0
3431,2022-05-12,0.0
3432,2022-05-13,0.0
3433,2022-05-14,0.0
3434,2022-05-15,0.0
3435,2022-05-16,0.0
3436,2022-05-17,0.0
3437,2022-05-18,0.0
3438,2022-05-19,0.0
3439,2022-05-20,0.0
3440,2022-05-21,0.0
3441,2022-05-22,0.0
3442,2022-05-23,0.0
3443,2022-05-24,0.0
3444,2022-05-25,0.0
3445,2022-05-26,0.0
3446,2022-05-27,0.0
3447,2022-05-28,0.0
3448,2022-05-29,0.0
3449,2022-05-30,0.0
3450,2022-05-31,0.0
3451,2022-06-01,0.0
3452,2022-06-02,0.0
3453,2022-06-03,0.0
3454,2022-06-04,0.0
3455,2022-06-05,0.05
3456,2022-06-06,0.0
3457,2022-06-07,0.0
3458,2022-06-08,0.0
3459,2022-06-09,0.0
3460,2022-06-10,0.0
3461,2022-06-11,0.0
3462,2022-06-12,0.0
3463,2022-06-13,0.0
3464,2022-06-14,0.0
3465,2022-06-15,0.0
3466,2022-06-16,0.0
3467,2022-06-17,0.0
3468,2022-06-18,0.17
3469,2022-06-19,0.0
3470,2022-06-20,0.0
3471,2022-06-21,0.0
3472,2022-06-22,0.0
3473,2022-06-23,0.0
3474,2022-06-24,0.0
3475,2022-06-25,0.0
3476,2022-06-26,0.0
3477,2022-06-27,0.0
3478,2022-06-28,0.0
3479,2022-06-29,0.0
3480,2022-06-30,0.0
3481,2020-01-01,0.0
3482,2020-01-02,0.0
3483,2020-01-03,0.0
3484,2020-01-04,0.0
3485,2020-01-05,0.0
3486,2020-01-06,0.0
3487,2020-01-07,0.0
3488,2020-01-08,0.0
3489,2020-01-09,0.42
3490,2020-01-10,0.0
3491,2020-01-11,0.0
3492,2020-01-12,0.0
3493,2020-01-13,0.06
3494,2020-01-14,0.18
3495,2020-01-15,0.0
3496,2020-01-16,0.67
3497,2020-01-17,0.0
3498,2020-01-18,0.0
3499,2020-01-19,0.0
3500,2020-01-20,0.0
3501,2020-01-21,0.21
3502,2020-01-22,0.0
3503,2020-01-23,0.0
3504,2020-01-24,0.0
3505,2020-01-25,0.02
3506,2020-01-26,0.0
3507,2020-01-27,0.0
3508,2020-01-28,0.0
3509,2020-01-29,0.0
3510,2020-01-30,0.0
3511,2020-01-31,0.0
3512,2020-02-01,0.0
3513,2020-02-02,0.0
3514,2020-02-03,0.0
3515,2020-02-04,0.0
3516,2020-02-05,0.0
3517,2020-02-06,0.0
3518,2020-02-07,0.0
3519,2020-02-08,0.0
3520,2020-02-09,0.0
3521,2020-02-10,0.0
3522,2020-02-11,0.0
3523,2020-02-12,0.0
3524,2020-02-13,0.0
3525,2020-02-14,0.0
3526,2020-02-15,0.0
3527,2020-02-16,0.0
3528,2020-02-17,0.0
3529,2020-02-18,0.0
3530,2020-02-19,0.0
3531,2020-02-20,0.0
3532,2020-02-21,0.0
3533,2020-02-22,0.0
3534,2020-02-23,0.0
3535,2020-02-24,0.0
3536,2020-02-25,0.0
3537,2020-02-26,0.0
3538,2020-02-27,0.0
3539,2020-02-28,0.0
3540,2020-02-29,0.0
3541,2020-03-01,0.0
3542,2020-03-02,0.0
3543,2020-03-03,0.0
3544,2020-03-04,0.0
3545,2020-03-05,0.0
3546,2020-03-06,0.0
3547,2020-03-07,0.16
3548,2020-03-08,0.02
3549,2020-03-09,0.0
3550,2020-03-10,0.0
3551,2020-03-11,0.0
3552,2020-03-12,0.0
3553,2020-03-13,0.0
3554,2020-03-14,0.41
3555,2020-03-15,0.51
3556,2020-03-16,0.17
3557,2020-03-17,0.0
3558,2020-03-18,0.05
3559,2020-03-19,0.0
3560,2020-03-20,0.0
3561,2020-03-21,0.0
3562,2020-03-22,0.0
3563,2020-03-23,0.0
3564,2020-03-24,0.09
3565,2020-03-25,0.12
3566,2020-03-26,0.15
3567,2020-03-27,0.0
3568,2020-03-28,0.06
3569,2020-03-29,0.1
3570,2020-03-30,0.0
3571,2020-03-31,0.0
3572,2020-04-01,0.0
3573,2020-04-02,0.0
3574,2020-04-03,0.0
3575,2020-04-04,0.26
3576,2020-04-05,0.52
3577,2020-04-06,0.05
3578,2020-04-07,0.0
3579,2020-04-08,0.0
3580,2020-04-09,0.0
3581,2020-04-10,0.0
3582,2020-04-11,0.0
3583,2020-04-12,0.0
3584,2020-04-13,0.0
3585,2020-04-14,0.0
3586,2020-04-15,0.0
3587,2020-04-16,0.0
3588,2020-04-17,0.0
3589,2020-04-18,0.0
3590,2020-04-19,0.0
3591,2020-04-20,0.0
3592,2020-04-21,0.0
3593,2020-04-22,0.0
3594,2020-04-23,0.0
3595,2020-04-24,0.0
3596,2020-04-25,0.0
3597,2020-04-26,0.0
3598,2020-04-27,0.0
3599,2020-04-28,0.0
3600,2020-04-29,0.0
3601,2020-04-30,0.0
3602,2020-05-01,0.0
3603,2020-05-02,0.0
3604,2020-05-03,0.0
3605,2020-05-04,0.0
3606,2020-05-05,0.0
3607,2020-05-06,0.0
3608,2020-05-07,0.0
3609,2020-05-08,0.0
3610,2020-05-09,0.0
3611,2020-05-10,0.0
3612,2020-05-11,0.1
3613,2020-05-12,0.12
3614,2020-05-13,0.02
3615,2020-05-14,0.0
3616,2020-05-15,0.0
3617,2020-05-16,0.0
3618,2020-05-17,0.28
3619,2020-05-18,0.19
3620,2020-05-19,0.0
3621,2020-05-20,0.0
3622,2020-05-21,0.0
3623,2020-05-22,0.0
3624,2020-05-23,0.0
3625,2020-05-24,0.0
3626,2020-05-25,0.0
3627,2020-05-26,0.0
3628,2020-05-27,0.0
3629,2020-05-28,0.0
3630,2020-05-29,0.0
3631,2020-05-30,0.0
3632,2020-05-31,0.0
3633,2020-06-01,0.0
3634,2020-06-02,0.0
3635,2020-06-03,0.0
3636,2020-06-04,0.0
3637,2020-06-05,0.0
3638,2020-06-06,0.0
3639,2020-06-07,0.0
3640,2020-06-08,0.0
3641,2020-06-09,0.0
3642,2020-06-10,0.0
3643,2020-06-11,0.0
3644,2020-06-12,0.0
3645,2020-06-13,0.0
3646,2020-06-14,0.0
3647,2020-06-15,0.0
3648,2020-06-16,0.0
3649,2020-06-17,0.0
3650,2020-06-18,0.0
3651,2020-06-19,0.0
3652,2020-06-20,0.0
3653,2020-06-21,0.0
3654,2020-06-22,0.0
3655,2020-06-23,0.0
3656,2020-06-24,0.0
3657,2020-06-25,0.0
3658,2020-06-26,0.0
3659,2020-06-27,0.0
3660,2020-06-28,0.0
3661,2020-06-29,0.0
3662,2020-06-30,0.0
3663,2020-07-01,0.0
3664,2020-07-02,0.0
3665,2020-07-03,0.0
3666,2020-07-04,0.0
3667,2020-07-05,0.0
3668,2020-07-06,0.0
3669,2020-07-07,0.0
3670,2020-07-08,0.0
3671,2020-07-09,0.0
3672,2020-07-10,0.0
3673,2020-07-11,0.0
3674,2020-07-12,0.0
3675,2020-07-13,0.0
3676,2020-07-14,0.0
3677,2020-07-15,0.0
3678,2020-07-16,0.0
3679,2020-07-17,0.0
3680,2020-07-18,0.0
3681,2020-07-19,0.0
3682,2020-07-20,0.0
3683,2020-07-21,0.0
3684,2020-07-22,0.0
3685,2020-07-23,0.0
3686,2020-07-24,0.0
3687,2020-07-25,0.0
3688,2020-07-26,0.0
3689,2020-07-27,0.0
3690,2020-07-28,0.0
3691,2020-07-29,0.0
3692,2020-07-30,0.0
3693,2020-07-31,0.0
3694,2020-08-01,0.0
3695,2020-08-02,0.0
3696,2020-08-03,0.0
3697,2020-08-04,0.0
3698,2020-08-05,0.0
3699,2020-08-06,0.0
3700,2020-08-07,0.0
3701,2020-08-08,0.0
3702,2020-08-09,0.0
3703,2020-08-10,0.0
3704,2020-08-11,0.0
3705,2020-08-12,0.0
3706,2020-08-13,0.0
3707,2020-08-14,0.0
3708,2020-08-15,0.0
3709,2020-08-16,0.0
3710,2020-08-17,0.0
3711,2020-08-18,0.0
3712,2020-08-19,0.0
3713,2020-08-20,0.0
3714,2020-08-21,0.0
3715,2020-08-22,0.0
3716,2020-08-23,0.0
3717,2020-08-24,0.0
3718,2020-08-25,0.0
3719,2020-08-26,0.0
3720,2020-08-27,0.0
3721,2020-08-28,0.0
3722,2020-08-29,0.0
3723,2020-08-30,0.0
3724,2020-08-31,0.0
3725,2020-09-01,0.0
3726,2020-09-02,0.0
3727,2020-09-03,0.0
3728,2020-09-04,0.0
3729,2020-09-05,0.0
3730,2020-09-06,0.0
3731,2020-09-07,0.0
3732,2020-09-08,0.0
3733,2020-09-09,0.0
3734,2020-09-10,0.0
3735,2020-09-11,0.0
3736,2020-09-12,0.0
3737,2020-09-13,0.0
3738,2020-09-14,0.0
3739,2020-09-15,0.0
3740,2020-09-16,0.0
3741,2020-09-17,0.0
3742,2020-09-18,0.0
3743,2020-09-19,0.0
3744,2020-09-20,0.0
3745,2020-09-21,0.0
3746,2020-09-22,0.0
3747,2020-09-23,0.0
3748,2020-09-24,0.0
3749,2020-09-25,0.0
3750,2020-09-26,0.0
3751,2020-09-27,0.0
3752,2020-09-28,0.0
3753,2020-09-29,0.0
3754,2020-09-30,0.0
3755,2020-10-01,0.0
3756,2020-10-02,0.0
3757,2020-10-03,0.0
3758,2020-10-04,0.0
3759,2020-10-05,0.0
3760,2020-10-06,0.0
3761,2020-10-07,0.0
3762,2020-10-08,0.0
3763,2020-10-09,0.0
3764,2020-10-10,0.0
3765,2020-10-11,0.0
3766,2020-10-12,0.0
3767,2020-10-13,0.0
3768,2020-10-14,0.0
3769,2020-10-15,0.0
3770,2020-10-16,0.0
3771,2020-10-17,0.0
3772,2020-10-18,0.0
3773,2020-10-19,0.0
3774,2020-10-20,0.0
3775,2020-10-21,0.0
3776,2020-10-22,0.0
3777,2020-10-23,0.0
3778,2020-10-24,0.0
3779,2020-10-25,0.0
3780,2020-10-26,0.0
3781,2020-10-27,0.0
3782,2020-10-28,0.0
3783,2020-10-29,0.0
3784,2020-10-30,0.0
3785,2020-10-31,0.0
3786,2020-11-01,0.0
3787,2020-11-02,0.0
3788,2020-11-03,0.0
3789,2020-11-04,0.0
3790,2020-11-05,0.0
3791,2020-11-06,0.0
3792,2020-11-07,0.0
3793,2020-11-08,0.0
3794,2020-11-09,0.0
3795,2020-11-10,0.0
3796,2020-11-11,0.0
3797,2020-11-12,0.0
3798,2020-11-13,0.53
3799,2020-11-14,0.0
3800,2020-11-15,0.0
3801,2020-11-16,0.0
3802,2020-11-17,0.34
3803,2020-11-18,0.48
3804,2020-11-19,0.0
3805,2020-11-20,0.0
3806,2020-11-21,0.0
3807,2020-11-22,0.0
3808,2020-11-23,0.0
3809,2020-11-24,0.0
3810,2020-11-25,0.0
3811,2020-11-26,0.0
3812,2020-11-27,0.0
3813,2020-11-28,0.0
3814,2020-11-29,0.0
3815,2020-11-30,0.0
3816,2020-12-01,0.0
3817,2020-12-02,0.0
3818,2020-12-03,0.0
3819,2020-12-04,0.0
3820,2020-12-05,0.0
3821,2020-12-06,0.0
3822,2020-12-07,0.0
3823,2020-12-08,0.0
3824,2020-12-09,0.0
3825,2020-12-10,0.0
3826,2020-12-11,0.0
3827,2020-12-12,0.33
3828,2020-12-13,0.92
3829,2020-12-14,0.0
3830,2020-12-15,0.0
3831,2020-12-16,0.0
3832,2020-12-17,0.48
3833,2020-12-18,0.0
3834,2020-12-19,0.0
3835,2020-12-20,0.0
3836,2020-12-21,0.0
3837,2020-12-22,0.0
3838,2020-12-23,0.0
3839,2020-12-24,0.0
3840,2020-12-25,0.07
3841,2020-12-26,0.11
3842,2020-12-27,0.0
3843,2020-12-28,0.08
3844,2020-12-29,0.0
3845,2020-12-30,0.0
3846,2020-12-31,0.04
3847,2021-01-01,0.0
3848,2021-01-02,0.18
3849,2021-01-03,0.0
3850,2021-01-04,0.27
3851,2021-01-05,0.0
3852,2021-01-06,0.07
3853,2021-01-07,0.0
3854,2021-01-08,0.1
3855,2021-01-09,0.0
3856,2021-01-10,0.0
3857,2021-01-11,0.0
3858,2021-01-12,0.0
3859,2021-01-13,0.0
3860,2021-01-14,0.0
3861,2021-01-15,0.0
3862,2021-01-16,0.0
3863,2021-01-17,0.0
3864,2021-01-18,0.0
3865,2021-01-19,0.0
3866,2021-01-20,0.0
3867,2021-01-21,0.0
3868,2021-01-22,0.14
3869,2021-01-23,0.0
3870,2021-01-24,0.5
3871,2021-01-25,0.0
3872,2021-01-26,0.12
3873,2021-01-27,1.5
3874,2021-01-28,0.87
3875,2021-01-29,0.27
3876,2021-01-30,0.0
3877,2021-01-31,0.0
3878,2021-02-01,0.0
3879,2021-02-02,0.44
3880,2021-02-03,0.0
3881,2021-02-04,0.0
3882,2021-02-05,0.0
3883,2021-02-06,0.0
3884,2021-02-07,0.0
3885,2021-02-08,0.0
3886,2021-02-09,0.0
3887,2021-02-10,0.62
3888,2021-02-11,0.62
3889,2021-02-12,0.32
3890,2021-02-13,0.0
3891,2021-02-14,0.05
3892,2021-02-15,0.35
3893,2021-02-16,0.0
3894,2021-02-17,0.0
3895,2021-02-18,0.0
3896,2021-02-19,0.0
3897,2021-02-20,0.15
3898,2021-02-21,0.0
3899,2021-02-22,0.0
3900,2021-02-23,0.0
3901,2021-02-24,0.0
3902,2021-02-25,0.0
3903,2021-02-26,0.0
3904,2021-02-27,0.0
3905,2021-02-28,0.0
3906,2021-03-01,0.0
3907,2021-03-02,0.0
3908,2021-03-03,0.0
3909,2021-03-04,0.0
3910,2021-03-05,0.0
3911,2021-03-06,0.14
3912,2021-03-07,0.0
3913,2021-03-08,0.0
3914,2021-03-09,0.13
3915,2021-03-10,0.36
3916,2021-03-11,0.02
3917,2021-03-12,0.0
3918,2021-03-13,0.0
3919,2021-03-14,0.13
3920,2021-03-15,0.22
3921,2021-03-16,0.0
3922,2021-03-17,0.0
3923,2021-03-18,0.66
3924,2021-03-19,0.25
3925,2021-03-20,0.0
3926,2021-03-21,0.0
3927,2021-03-22,0.0
3928,2021-03-23,0.0
3929,2021-03-24,0.0
3930,2021-03-25,0.0
3931,2021-03-26,0.0
3932,2021-03-27,0.0
3933,2021-03-28,0.0
3934,2021-03-29,0.0
3935,2021-03-30,0.0
3936,2021-03-31,0.0
3937,2021-04-01,0.0
3938,2021-04-02,0.0
3939,2021-04-03,0.0
3940,2021-04-04,0.0
3941,2021-04-05,0.0
3942,2021-04-06,0.0
3943,2021-04-07,0.0
3944,2021-04-08,0.0
3945,2021-04-09,0.0
3946,2021-04-10,0.0
3947,2021-04-11,0.0
3948,2021-04-12,0.0
3949,2021-04-13,0.0
3950,2021-04-14,0.0
3951,2021-04-15,0.0
3952,2021-04-16,0.0
3953,2021-04-17,0.0
3954,2021-04-18,0.0
3955,2021-04-19,0.0
3956,2021-04-20,0.0
3957,2021-04-21,0.0
3958,2021-04-22,0.0
3959,2021-04-23,0.0
3960,2021-04-24,0.0
3961,2021-04-25,0.02
3962,2021-04-26,0.0
3963,2021-04-27,0.0
3964,2021-04-28,0.0
3965,2021-04-29,0.0
3966,2021-04-30,0.0
3967,2021-05-01,0.0
3968,2021-05-02,0.0
3969,2021-05-03,0.0
3970,2021-05-04,0.0
3971,2021-05-05,0.0
3972,2021-05-06,0.0
3973,2021-05-07,0.0
3974,2021-05-08,0.0
3975,2021-05-09,0.0
3976,2021-05-10,0.0
3977,2021-05-11,0.0
3978,2021-05-12,0.0
3979,2021-05-13,0.0
3980,2021-05-14,0.0
3981,2021-05-15,0.0
3982,2021-05-16,0.0
3983,2021-05-17,0.0
3984,2021-05-18,0.0
3985,2021-05-19,0.0
3986,2021-05-20,0.0
3987,2021-05-21,0.0
3988,2021-05-22,0.0
3989,2021-05-23,0.0
3990,2021-05-24,0.0
3991,2021-05-25,0.0
3992,2021-05-26,0.0
3993,2021-05-27,0.0
3994,2021-05-28,0.0
3995,2021-05-29,0.0
3996,2021-05-30,0.0
3997,2021-05-31,0.0
3998,2021-06-01,0.0
3999,2021-06-02,0.0
4000,2021-06-03,0.0
4001,2021-06-04,0.0
4002,2021-06-05,0.0
4003,2021-06-06,0.0
4004,2021-06-07,0.0
4005,2021-06-08,0.0
4006,2021-06-09,0.0
4007,2021-06-10,0.0
4008,2021-06-11,0.0
4009,2021-06-12,0.0
4010,2021-06-13,0.0
4011,2021-06-14,0.0
4012,2021-06-15,0.0
4013,2021-06-16,0.0
4014,2021-06-17,0.0
4015,2021-06-18,0.0
4016,2021-06-19,0.0
4017,2021-06-20,0.0
4018,2021-06-21,0.0
4019,2021-06-22,0.0
4020,2021-06-23,0.0
4021,2021-06-24,0.0
4022,2021-06-25,0.0
4023,2021-06-26,0.0
4024,2021-06-27,0.0
4025,2021-06-28,0.0
4026,2021-06-29,0.0
4027,2021-06-30,0.0
4028,2021-07-01,0.0
4029,2021-07-02,0.0
4030,2021-07-03,0.0
4031,2021-07-04,0.0
4032,2021-07-05,0.0
4033,2021-07-06,0.0
4034,2021-07-07,0.0
4035,2021-07-08,0.0
4036,2021-07-09,0.0
4037,2021-07-10,0.0
4038,2021-07-11,0.0
4039,2021-07-12,0.0
4040,2021-07-13,0.0
4041,2021-07-14,0.0
4042,2021-07-15,0.0
4043,2021-07-16,0.0
4044,2021-07-17,0.0
4045,2021-07-18,0.0
4046,2021-07-19,0.0
4047,2021-07-20,0.0
4048,2021-07-21,0.0
4049,2021-07-22,0.0
4050,2021-07-23,0.0
4051,2021-07-24,0.0
4052,2021-07-25,0.0
4053,2021-07-26,0.0
4054,2021-07-27,0.0
4055,2021-07-28,0.0
4056,2021-07-29,0.0
4057,2021-07-30,0.0
4058,2021-07-31,0.0
4059,2021-08-01,0.0
4060,2021-08-02,0.0
4061,2021-08-03,0.0
4062,2021-08-04,0.0
4063,2021-08-05,0.0
4064,2021-08-06,0.0
4065,2021-08-07,0.0
4066,2021-08-08,0.0
4067,2021-08-09,0.0
4068,2021-08-10,0.0
4069,2021-08-11,0.0
