,date_sampling,PRCP
3187,2021-07-14,0.02
3188,2021-07-15,0.02
3189,2021-07-16,0.01
3190,2021-07-17,0.0
3191,2021-07-18,0.0
3192,2021-07-19,0.0
3193,2021-07-20,0.0
3194,2021-07-21,0.0
3195,2021-07-22,0.0
3196,2021-07-23,0.0
3197,2021-07-24,0.0
3198,2021-07-25,0.02
3199,2021-07-26,0.03
3200,2021-07-27,0.0
3201,2021-07-28,0.0
3202,2021-07-29,0.0
3203,2021-07-30,0.0
3204,2021-07-31,0.04
3205,2021-08-01,0.0
3206,2021-08-02,0.0
3207,2021-08-03,0.0
3208,2021-08-04,0.0
3209,2021-08-05,0.03
3210,2021-08-06,0.01
3211,2021-08-07,0.03
3212,2021-08-08,0.03
3213,2021-08-09,0.0
3214,2021-08-10,0.0
3215,2021-08-11,0.0
3216,2021-08-12,0.0
3217,2021-08-13,0.0
3218,2021-08-14,0.0
3219,2021-08-15,0.0
3220,2021-08-16,0.0
3221,2021-08-17,0.0
3222,2021-08-18,0.0
3223,2021-08-19,0.0
3224,2021-08-20,0.0
3225,2021-08-21,0.03
3226,2021-08-22,0.0
3227,2021-08-23,0.0
3228,2021-08-24,0.0
3229,2021-08-25,0.0
3230,2021-08-26,0.0
3231,2021-08-27,0.0
3232,2021-08-28,0.0
3233,2021-08-29,0.0
3234,2021-08-30,0.0
3235,2021-08-31,0.0
3236,2021-09-01,0.0
3237,2021-09-02,0.0
3238,2021-09-03,0.0
3239,2021-09-04,0.0
3240,2021-09-05,0.0
3241,2021-09-06,0.0
3242,2021-09-07,0.0
3243,2021-09-08,0.0
3244,2021-09-09,0.0
3245,2021-09-10,0.01
3246,2021-09-11,0.0
3247,2021-09-12,0.0
3248,2021-09-13,0.0
3249,2021-09-14,0.0
3250,2021-09-15,0.0
3251,2021-09-16,0.02
3252,2021-09-17,0.0
3253,2021-09-18,0.43
3254,2021-09-19,0.34
3255,2021-09-20,0.0
3256,2021-09-21,0.0
3257,2021-09-22,0.01
3258,2021-09-23,0.0
3259,2021-09-24,0.0
3260,2021-09-25,0.0
3261,2021-09-26,0.0
3262,2021-09-27,0.12
3263,2021-09-28,0.01
3264,2021-09-29,0.0
3265,2021-09-30,0.0
3266,2021-10-01,0.0
3267,2021-10-02,0.0
3268,2021-10-03,0.0
3269,2021-10-04,0.0
3270,2021-10-05,0.0
3271,2021-10-06,0.0
3272,2021-10-07,0.0
3273,2021-10-08,0.0
3274,2021-10-09,0.0
3275,2021-10-10,0.0
3276,2021-10-11,0.0
3277,2021-10-12,0.0
3278,2021-10-13,0.0
3279,2021-10-14,0.0
3280,2021-10-15,0.0
3281,2021-10-16,0.0
3282,2021-10-17,0.19
3283,2021-10-18,0.02
3284,2021-10-19,0.03
3285,2021-10-20,0.49
3286,2021-10-21,0.82
3287,2021-10-22,0.78
3288,2021-10-23,0.3
3289,2021-10-24,4.07
3290,2021-10-25,0.41
3291,2021-10-26,0.0
3292,2021-10-27,0.0
3293,2021-10-28,0.0
3294,2021-10-29,0.0
3295,2021-10-30,0.08
3296,2021-10-31,0.07
3297,2021-11-01,0.45
3298,2021-11-02,0.03
3299,2021-11-03,0.0
3300,2021-11-04,0.44
3301,2021-11-05,0.0
3302,2021-11-06,0.0
3303,2021-11-07,0.0
3304,2021-11-08,0.62
3305,2021-11-09,2.04
3306,2021-11-10,0.02
3307,2021-11-11,0.0
3308,2021-11-12,0.0
3309,2021-11-13,0.0
3310,2021-11-14,0.0
3311,2021-11-15,0.01
3312,2021-11-16,0.0
3313,2021-11-17,0.0
3314,2021-11-18,0.0
3315,2021-11-19,0.09
3316,2021-11-20,0.0
3317,2021-11-21,0.0
3318,2021-11-22,0.0
3319,2021-11-23,0.0
3320,2021-11-24,0.0
3321,2021-11-25,0.0
3322,2021-11-26,0.0
3323,2021-11-27,0.0
3324,2021-11-28,0.0
3325,2021-11-29,0.0
3326,2021-11-30,0.0
3327,2021-12-01,0.0
3328,2021-12-02,0.0
3329,2021-12-03,0.0
3330,2021-12-04,0.0
3331,2021-12-05,0.0
3332,2021-12-06,0.02
3333,2021-12-07,0.05
3334,2021-12-08,0.03
3335,2021-12-09,0.01
3336,2021-12-10,0.0
3337,2021-12-11,0.0
3338,2021-12-12,1.11
3339,2021-12-13,2.11
3340,2021-12-14,0.25
3341,2021-12-15,0.73
3342,2021-12-16,0.23
3343,2021-12-17,0.0
3344,2021-12-18,0.0
3345,2021-12-19,0.0
3346,2021-12-20,0.0
3347,2021-12-21,0.29
3348,2021-12-22,0.23
3349,2021-12-23,0.76
3350,2021-12-24,0.1
3351,2021-12-25,0.46
3352,2021-12-26,0.32
3353,2021-12-27,0.26
3354,2021-12-28,0.06
3355,2021-12-29,1.15
3356,2021-12-30,0.01
3357,2021-12-31,0.0
3358,2022-01-01,0.0
3359,2022-01-02,0.0
3360,2022-01-03,0.18
3361,2022-01-04,0.07
3362,2022-01-05,0.07
3363,2022-01-06,0.02
3364,2022-01-07,0.49
3365,2022-01-08,0.01
3366,2022-01-09,0.0
3367,2022-01-10,0.0
3368,2022-01-11,0.0
3369,2022-01-12,0.0
3370,2022-01-13,0.0
3371,2022-01-14,0.0
3372,2022-01-15,0.0
3373,2022-01-16,0.0
3374,2022-01-17,0.0
3375,2022-01-18,0.0
3376,2022-01-19,0.0
3377,2022-01-20,0.0
3378,2022-01-21,0.0
3379,2022-01-22,0.0
3380,2022-01-23,0.0
3381,2022-01-24,0.0
3382,2022-01-25,0.0
3383,2022-01-26,0.0
3384,2022-01-27,0.0
3385,2022-01-28,0.0
3386,2022-01-29,0.0
3387,2022-01-30,0.0
3388,2022-01-31,0.0
3389,2022-02-01,0.0
3390,2022-02-02,0.0
3391,2022-02-03,0.0
3392,2022-02-04,0.0
3393,2022-02-05,0.0
3394,2022-02-06,0.0
3395,2022-02-07,0.0
3396,2022-02-08,0.0
3397,2022-02-09,0.0
3398,2022-02-10,0.0
3399,2022-02-11,0.0
3400,2022-02-12,0.0
3401,2022-02-13,0.0
3402,2022-02-14,0.0
3403,2022-02-15,0.0
3404,2022-02-16,0.0
3405,2022-02-17,0.0
3406,2022-02-18,0.0
3407,2022-02-19,0.0
3408,2022-02-20,0.0
3409,2022-02-21,0.02
3410,2022-02-22,0.01
3411,2022-02-23,0.0
3412,2022-02-24,0.0
3413,2022-02-25,0.0
3414,2022-02-26,0.0
3415,2022-02-27,0.0
3416,2022-02-28,0.0
3417,2022-03-01,0.0
3418,2022-03-02,0.0
3419,2022-03-03,0.06
3420,2022-03-04,0.07
3421,2022-03-05,0.01
3422,2022-03-06,0.0
3423,2022-03-07,0.0
3424,2022-03-08,0.0
3425,2022-03-09,0.0
3426,2022-03-10,0.0
3427,2022-03-11,0.0
3428,2022-03-12,0.03
3429,2022-03-13,0.17
3430,2022-03-14,0.03
3431,2022-03-15,0.5
3432,2022-03-16,0.0
3433,2022-03-17,0.0
3434,2022-03-18,0.0
3435,2022-03-19,0.03
3436,2022-03-20,0.0
3437,2022-03-21,0.0
3438,2022-03-22,0.0
3439,2022-03-23,0.0
3440,2022-03-24,0.0
3441,2022-03-25,0.0
3442,2022-03-26,0.0
3443,2022-03-27,0.35
3444,2022-03-28,0.22
3445,2022-03-29,0.0
3446,2022-03-30,0.0
3447,2022-03-31,0.0
3448,2022-04-01,0.0
3449,2022-04-02,0.0
3450,2022-04-03,0.0
3451,2022-04-04,0.0
3452,2022-04-05,0.0
3453,2022-04-06,0.0
3454,2022-04-07,0.0
3455,2022-04-08,0.0
3456,2022-04-09,0.0
3457,2022-04-10,0.0
3458,2022-04-11,0.09
3459,2022-04-12,0.0
3460,2022-04-13,0.0
3461,2022-04-14,0.53
3462,2022-04-15,0.0
3463,2022-04-16,0.5
3464,2022-04-17,0.0
3465,2022-04-18,0.09
3466,2022-04-19,0.15
3467,2022-04-20,0.15
3468,2022-04-21,0.05
3469,2022-04-22,0.02
3470,2022-04-23,0.0
3471,2022-04-24,0.0
3472,2022-04-25,0.0
3473,2022-04-26,0.0
3474,2022-04-27,0.0
3475,2022-04-28,0.0
3476,2022-04-29,0.0
3477,2022-04-30,0.0
3478,2022-05-01,0.0
3479,2022-05-02,0.0
3480,2022-05-03,0.0
3481,2022-05-04,0.0
3482,2022-05-05,0.0
3483,2022-05-06,0.11
3484,2022-05-07,0.0
3485,2022-05-08,0.01
3486,2022-05-09,0.0
3487,2022-05-10,0.0
3488,2022-05-11,0.0
3489,2022-05-12,0.0
3490,2022-05-13,0.0
3491,2022-05-14,0.0
3492,2022-05-15,0.0
3493,2022-05-16,0.0
3494,2022-05-17,0.0
3495,2022-05-18,0.0
3496,2022-05-19,0.0
3497,2022-05-20,0.0
3498,2022-05-21,0.0
3499,2022-05-22,0.0
3500,2022-05-23,0.0
3501,2022-05-24,0.0
3502,2022-05-25,0.0
3503,2022-05-26,0.06
3504,2022-05-27,0.02
3505,2022-05-28,0.08
3506,2022-05-29,0.01
3507,2022-05-30,0.0
3508,2022-05-31,0.0
3509,2022-06-01,0.0
3510,2022-06-02,0.0
3511,2022-06-03,0.0
3512,2022-06-04,0.01
3513,2022-06-05,1.12
3514,2022-06-06,0.0
3515,2022-06-07,0.0
3516,2022-06-08,0.0
3517,2022-06-09,0.0
3518,2022-06-10,0.0
3519,2022-06-11,0.0
3520,2022-06-12,0.01
3521,2022-06-13,0.0
3522,2022-06-14,0.0
3523,2022-06-15,0.0
3524,2022-06-16,0.0
3525,2022-06-17,0.0
3526,2022-06-18,0.0
3527,2022-06-19,0.0
3528,2022-06-20,0.0
3529,2022-06-21,0.0
3530,2022-06-22,0.0
3531,2022-06-23,0.0
3532,2022-06-24,0.0
3533,2022-06-25,0.0
3534,2022-06-26,0.0
3535,2022-06-27,0.0
3536,2022-06-28,0.0
3537,2022-06-29,0.0
3538,2022-06-30,0.0
3539,2022-07-01,0.0
3540,2022-07-02,0.02
3541,2021-01-11,0.0
3542,2021-01-12,0.0
3543,2021-01-13,0.0
3544,2021-01-14,0.0
3545,2021-01-15,0.0
3546,2021-01-16,0.0
3547,2021-01-17,0.0
3548,2021-01-18,0.0
3549,2021-01-19,0.0
3550,2021-01-20,0.0
3551,2021-01-21,0.0
3552,2021-01-22,0.23
3553,2021-01-23,0.0
3554,2021-01-24,0.29
3555,2021-01-25,0.0
3556,2021-01-26,1.52
3557,2021-01-27,0.67
3558,2021-01-28,0.42
3559,2021-01-29,0.15
3560,2021-01-30,0.0
3561,2021-01-31,0.0
3562,2021-02-01,0.25
3563,2021-02-02,0.09
3564,2021-02-05,0.0
3565,2021-02-06,0.0
3566,2021-02-07,0.0
3567,2021-02-08,0.0
3568,2021-02-09,0.0
3569,2021-02-10,0.0
3570,2021-02-11,0.06
3571,2021-02-12,0.0
3572,2021-02-13,0.04
3573,2021-02-14,0.01
3574,2021-02-15,0.02
3575,2021-02-16,0.0
3576,2021-02-17,0.0
3577,2021-02-18,0.0
3578,2021-02-19,0.0
3579,2021-02-20,0.02
3580,2021-02-21,0.0
3581,2021-02-22,0.0
3582,2021-02-23,0.0
3583,2021-02-24,0.0
3584,2021-02-25,0.0
3585,2021-02-26,0.0
3586,2021-02-27,0.0
3587,2021-02-28,0.0
3588,2021-03-01,0.0
3589,2021-03-02,0.0
3590,2021-03-03,0.0
3591,2021-03-04,0.0
3592,2021-03-05,0.21
3593,2021-03-06,0.01
3594,2021-03-07,0.0
3595,2021-03-08,0.03
3596,2021-03-09,0.28
3597,2021-03-10,0.13
3598,2021-03-11,0.03
3599,2021-03-12,0.0
3600,2021-03-13,0.0
3601,2021-03-14,0.17
3602,2021-03-15,0.01
3603,2021-03-16,0.0
3604,2021-03-17,0.0
3605,2021-03-18,0.37
3606,2021-03-19,0.01
3607,2021-03-20,0.0
3608,2021-03-21,0.0
3609,2021-03-22,0.0
3610,2021-03-23,0.0
3611,2021-03-24,0.0
3612,2021-03-25,0.0
3613,2021-03-26,0.0
3614,2021-03-27,0.0
3615,2021-03-28,0.0
3616,2021-03-29,0.0
3617,2021-03-30,0.0
3618,2021-03-31,0.0
3619,2021-04-01,0.0
3620,2021-04-02,0.0
3621,2021-04-03,0.0
3622,2021-04-04,0.0
3623,2021-04-05,0.0
3624,2021-04-06,0.0
3625,2021-04-07,0.0
3626,2021-04-08,0.0
3627,2021-04-09,0.0
3628,2021-04-10,0.0
3629,2021-04-11,0.0
3630,2021-04-12,0.0
3631,2021-04-13,0.0
3632,2021-04-14,0.0
3633,2021-04-15,0.0
3634,2021-04-16,0.0
3635,2021-04-17,0.0
3636,2021-04-18,0.0
3637,2021-04-19,0.0
3638,2021-04-20,0.0
3639,2021-04-21,0.0
3640,2021-04-22,0.0
3641,2021-04-23,0.0
3642,2021-04-24,0.0
3643,2021-04-25,0.03
3644,2021-04-26,0.0
3645,2021-04-27,0.0
3646,2021-04-28,0.0
3647,2021-04-29,0.0
3648,2021-04-30,0.0
3649,2021-05-01,0.0
3650,2021-05-02,0.0
3651,2021-05-03,0.0
3652,2021-05-04,0.0
3653,2021-05-05,0.0
3654,2021-05-06,0.0
3655,2021-05-07,0.0
3656,2021-05-08,0.0
3657,2021-05-09,0.0
3658,2021-05-10,0.0
3659,2021-05-11,0.0
3660,2021-05-12,0.0
3661,2021-05-13,0.0
3662,2021-05-14,0.0
3663,2021-05-15,0.0
3664,2021-05-16,0.0
3665,2021-05-17,0.0
3666,2021-05-18,0.0
3667,2021-05-19,0.0
3668,2021-05-20,0.0
3669,2021-05-21,0.0
3670,2021-05-22,0.0
3671,2021-05-23,0.0
3672,2021-05-24,0.0
3673,2021-05-25,0.0
3674,2021-05-26,0.0
3675,2021-05-27,0.0
3676,2021-05-28,0.0
3677,2021-05-29,0.0
3678,2021-05-30,0.0
3679,2021-05-31,0.0
3680,2021-06-01,0.0
3681,2021-06-02,0.0
3682,2021-06-03,0.0
3683,2021-06-04,0.0
3684,2021-06-05,0.0
3685,2021-06-06,0.0
3686,2021-06-07,0.0
3687,2021-06-08,0.0
3688,2021-06-09,0.0
3689,2021-06-10,0.0
3690,2021-06-11,0.0
3691,2021-06-12,0.0
3692,2021-06-13,0.0
3693,2021-06-14,0.0
3694,2021-06-15,0.0
3695,2021-06-16,0.0
3696,2021-06-17,0.0
3697,2021-06-18,0.0
3698,2021-06-19,0.0
3699,2021-06-20,0.0
3700,2021-07-01,0.0
3701,2021-07-02,0.0
3702,2021-07-03,0.0
3703,2021-07-04,0.0
3704,2021-07-05,0.0
3705,2021-07-06,0.0
3706,2021-07-07,0.0
3707,2021-07-08,0.0
3708,2021-07-09,0.0
3709,2021-07-10,0.0
3710,2021-07-11,0.0
3711,2021-07-12,0.0
3712,2021-07-13,0.0
3713,2021-07-14,0.0
3714,2021-07-15,0.0
3715,2021-07-16,0.0
3716,2021-07-17,0.0
3717,2021-07-18,0.0
3718,2021-07-19,0.0
3719,2021-07-20,0.0
3720,2021-07-21,0.0
3721,2021-07-22,0.0
3722,2021-07-23,0.0
3723,2021-07-24,0.0
3724,2021-07-25,0.0
3725,2021-07-26,0.0
3726,2021-07-27,0.0
3727,2021-07-28,0.0
3728,2021-07-29,0.0
3729,2021-07-30,0.0
3730,2021-07-31,0.0
3731,2021-08-01,0.0
3732,2021-08-02,0.0
3733,2021-08-03,0.0
3734,2021-08-04,0.0
3735,2021-08-05,0.0
3736,2021-08-06,0.0
3737,2021-08-07,0.0
3738,2021-08-08,0.0
3739,2021-08-09,0.0
3740,2021-08-10,0.0
3741,2021-08-11,0.0
3742,2021-08-12,0.0
3743,2021-08-13,0.0
3744,2021-08-14,0.0
3745,2021-08-15,0.0
3746,2021-08-16,0.0
3747,2021-08-17,0.0
3748,2021-08-18,0.0
3749,2021-08-19,0.0
3750,2021-08-20,0.0
3751,2021-08-21,0.0
3752,2021-08-22,0.0
3753,2021-08-23,0.0
3754,2021-08-24,0.0
3755,2021-08-25,0.0
3756,2021-08-26,0.0
3757,2021-08-27,0.0
3758,2021-08-28,0.0
3759,2021-08-29,0.0
3760,2021-08-30,0.0
3761,2021-08-31,0.0
3762,2021-09-01,0.0
3763,2021-09-02,0.0
3764,2021-09-03,0.0
3765,2021-09-04,0.0
3766,2021-09-05,0.0
3767,2021-09-06,0.0
3768,2021-09-07,0.0
3769,2021-09-08,0.0
3770,2021-09-09,0.0
3771,2021-09-10,0.0
3772,2021-09-11,0.0
3773,2021-09-12,0.0
3774,2021-09-13,0.0
3775,2021-09-14,0.0
3776,2021-09-15,0.0
3777,2021-09-16,0.0
3778,2021-09-17,0.0
3779,2021-09-18,0.0
3780,2021-09-19,0.0
3781,2021-09-20,0.0
3782,2021-09-21,0.0
3783,2021-09-22,0.0
3784,2021-09-23,0.0
3785,2021-09-24,0.0
3786,2021-09-25,0.0
3787,2021-09-26,0.0
3788,2021-09-27,0.0
3789,2021-09-28,0.0
3790,2021-09-29,0.0
3791,2021-09-30,0.0
3792,2021-10-01,0.0
3793,2021-10-02,0.0
3794,2021-10-03,0.0
3795,2021-10-04,0.0
3796,2021-10-05,0.0
3797,2021-10-06,0.0
3798,2021-10-07,0.0
3799,2021-10-08,0.0
3800,2021-10-09,0.0
3801,2021-10-10,0.0
3802,2021-10-11,0.0
3803,2021-10-12,0.0
3804,2021-10-13,0.0
3805,2021-10-14,0.0
3806,2021-10-15,0.0
3807,2021-10-16,0.0
3808,2021-10-17,0.04
3809,2021-10-18,0.0
3810,2021-10-19,0.13
3811,2021-10-20,1.16
3812,2021-10-21,1.21
3813,2021-10-22,0.31
3814,2021-10-23,0.55
3815,2021-10-24,2.66
3816,2021-10-25,0.0
3817,2021-10-26,0.0
3818,2021-10-27,0.0
3819,2021-10-28,0.0
3820,2021-10-29,0.0
3821,2021-10-30,0.0
3822,2021-10-31,0.0
3823,2021-11-08,0.09
3824,2021-11-09,0.06
3825,2021-11-10,0.0
3826,2021-11-11,0.0
3827,2021-11-12,0.0
3828,2021-11-13,0.0
3829,2021-11-14,0.0
3830,2021-11-15,0.0
3831,2021-11-16,0.0
3832,2021-11-17,0.0
3833,2021-11-18,0.0
3834,2021-11-19,0.01
3835,2021-11-20,0.0
3836,2021-11-21,0.0
3837,2021-11-22,0.0
3838,2021-11-23,0.0
3839,2021-11-24,0.0
3840,2021-11-25,0.0
3841,2021-11-26,0.0
3842,2021-11-27,0.0
3843,2021-11-28,0.0
3844,2021-11-29,0.0
3845,2021-11-30,0.0
3846,2021-12-01,0.0
3847,2021-12-02,0.0
3848,2021-12-03,0.0
3849,2021-12-04,0.0
3850,2021-12-05,0.0
3851,2021-12-06,0.0
3852,2021-12-07,0.0
3853,2021-12-08,0.0
3854,2021-12-09,0.0
3855,2021-12-10,0.0
3856,2021-12-11,0.0
3857,2021-12-12,1.91
3858,2021-12-14,0.09
3859,2021-12-15,0.73
3860,2021-12-16,0.85
3861,2021-12-17,0.0
3862,2021-12-18,0.0
3863,2021-12-19,0.0
3864,2021-12-20,0.0
3865,2021-12-21,0.33
3866,2021-12-22,0.87
3867,2021-12-23,1.02
3868,2021-12-24,0.16
3869,2021-12-25,0.75
3870,2021-12-26,0.16
3871,2021-12-27,0.24
3872,2021-12-28,0.19
3873,2021-12-29,0.62
3874,2021-12-30,0.0
3875,2021-12-31,0.0
3876,2022-01-01,0.0
3877,2022-01-02,0.0
3878,2022-01-03,0.27
3879,2022-01-04,0.06
3880,2022-01-05,0.0
3881,2022-01-06,0.01
3882,2022-01-07,0.01
3883,2022-01-08,0.0
3884,2022-01-09,0.0
3885,2022-01-10,0.0
3886,2022-01-11,0.0
3887,2022-01-12,0.0
3888,2022-01-13,0.0
3889,2022-01-14,0.0
3890,2022-01-15,0.0
3891,2022-01-16,0.0
3892,2022-01-17,0.0
3893,2022-01-18,0.0
3894,2022-01-19,0.0
3895,2022-01-20,0.0
3896,2022-01-21,0.0
3897,2022-01-22,0.0
3898,2022-01-23,0.0
3899,2022-01-24,0.0
3900,2022-01-25,0.0
3901,2022-01-26,0.0
3902,2022-01-27,0.0
3903,2022-01-28,0.0
3904,2022-01-29,0.0
3905,2022-01-30,0.0
3906,2022-01-31,0.0
3907,2022-02-01,0.0
3908,2022-02-02,0.0
3909,2022-02-03,0.0
3910,2022-02-04,0.0
3911,2022-02-05,0.0
3912,2022-02-06,0.0
3913,2022-02-07,0.0
3914,2022-02-08,0.0
3915,2022-02-09,0.0
3916,2022-02-10,0.0
3917,2022-02-11,0.0
3918,2022-02-12,0.0
3919,2022-02-13,0.0
3920,2022-02-14,0.0
3921,2022-02-15,0.0
3922,2022-02-16,0.0
3923,2022-02-17,0.0
3924,2022-02-18,0.0
3925,2022-02-19,0.0
3926,2022-02-20,0.0
3927,2022-02-21,0.04
3928,2022-02-22,0.03
3929,2022-02-23,0.0
3930,2022-02-24,0.0
3931,2022-02-25,0.0
3932,2022-02-26,0.0
3933,2022-02-27,0.0
3934,2022-02-28,0.0
3935,2022-03-01,0.0
3936,2022-03-02,0.0
3937,2022-03-03,0.05
3938,2022-03-04,0.11
3939,2022-03-05,0.0
3940,2022-03-06,0.0
3941,2022-03-07,0.0
3942,2022-03-08,0.0
3943,2022-03-09,0.0
3944,2022-03-10,0.0
3945,2022-03-11,0.0
3946,2022-03-12,0.0
3947,2022-03-13,0.0
3948,2022-03-14,0.0
3949,2022-03-15,0.0
3950,2022-03-16,0.0
3951,2022-03-17,0.0
3952,2022-03-18,0.0
3953,2022-03-19,0.03
3954,2022-03-20,0.0
3955,2022-03-21,0.0
3956,2022-03-22,0.0
3957,2022-03-23,0.0
3958,2022-03-24,0.0
3959,2022-03-25,0.0
3960,2022-03-26,0.0
3961,2022-03-27,0.38
3962,2022-03-28,0.23
3963,2022-03-29,0.0
3964,2022-03-30,0.0
3965,2022-03-31,0.0
3966,2022-04-01,0.0
3967,2022-04-02,0.0
3968,2022-04-03,0.0
3969,2022-04-04,0.0
3970,2022-04-05,0.0
3971,2022-04-06,0.0
3972,2022-04-07,0.0
3973,2022-04-08,0.0
3974,2022-04-09,0.0
3975,2022-04-10,0.0
3976,2022-04-11,0.02
3977,2022-04-12,0.0
3978,2022-04-13,0.0
3979,2022-04-14,0.08
3980,2022-04-15,0.0
3981,2022-04-16,0.45
3982,2022-04-17,0.0
3983,2022-04-18,0.03
3984,2022-04-19,0.03
3985,2022-04-20,0.13
3986,2022-04-21,0.03
3987,2022-04-22,0.03
3988,2022-04-23,0.0
3989,2022-04-24,0.0
3990,2022-04-25,0.0
3991,2022-04-26,0.0
3992,2022-04-27,0.0
3993,2022-04-28,0.0
3994,2022-04-29,0.0
3995,2022-04-30,0.0
3996,2022-05-01,0.0
3997,2022-05-02,0.0
3998,2022-05-03,0.0
3999,2022-05-04,0.0
4000,2022-05-05,0.0
4001,2022-05-06,0.0
4002,2022-05-07,0.0
4003,2022-05-08,0.0
4004,2022-05-09,0.0
4005,2022-05-10,0.0
4006,2022-05-11,0.0
4007,2022-05-12,0.0
4008,2022-05-13,0.0
4009,2022-05-14,0.0
4010,2022-05-15,0.0
4011,2022-05-16,0.0
4012,2022-05-17,0.0
4013,2022-05-18,0.0
4014,2022-05-19,0.0
4015,2022-05-20,0.0
4016,2022-05-21,0.0
4017,2022-05-22,0.0
4018,2022-05-23,0.0
4019,2022-05-24,0.0
4020,2022-05-25,0.0
4021,2022-05-26,0.0
4022,2022-05-27,0.0
4023,2022-05-28,0.0
4024,2022-05-29,0.0
4025,2022-05-30,0.0
4026,2022-05-31,0.0
4027,2022-06-01,0.0
4028,2022-06-02,0.0
4029,2022-06-03,0.0
4030,2022-06-04,0.0
4031,2022-06-06,0.0
4032,2022-06-07,0.0
4033,2022-06-08,0.0
4034,2022-06-09,0.0
4035,2022-06-10,0.0
4036,2022-06-11,0.0
4037,2022-06-12,0.0
4038,2022-06-13,0.0
4039,2022-06-14,0.0
4040,2022-06-15,0.0
4041,2022-06-16,0.0
4042,2022-06-17,0.0
4043,2022-06-18,0.0
4044,2022-06-19,0.0
4045,2022-06-20,0.0
4046,2022-06-21,0.0
4047,2022-06-22,0.0
4048,2022-06-23,0.0
4049,2022-06-24,0.0
4050,2022-06-25,0.0
4051,2022-06-26,0.0
4052,2022-06-27,0.0
4053,2022-06-28,0.0
4054,2022-06-29,0.0
4055,2022-07-01,0.0
4056,2022-07-02,0.0
4057,2020-01-11,
4058,2020-01-12,0.0
4059,2020-01-13,0.07
4060,2020-01-14,0.45
4061,2020-01-15,0.01
4062,2020-01-16,0.1
4063,2020-01-17,1.65
4064,2020-01-18,0.0
4065,2020-01-19,0.0
4066,2020-01-20,0.0
4067,2020-01-21,0.02
4068,2020-01-22,0.33
4069,2020-01-23,0.0
4070,2020-01-24,0.0
4071,2020-01-25,0.0
4072,2020-01-26,0.39
4073,2020-01-27,0.0
4074,2020-01-28,0.04
4075,2020-01-29,0.38
4076,2020-01-30,0.0
4077,2020-01-31,0.0
4078,2020-02-01,0.0
4079,2020-02-02,0.0
4080,2020-02-03,0.0
4081,2020-02-04,0.0
4082,2020-02-05,0.0
4083,2020-02-06,0.0
4084,2020-02-07,0.0
4085,2020-02-08,0.0
4086,2020-02-09,0.0
4087,2020-02-10,0.0
4088,2020-02-11,0.0
4089,2020-02-12,0.0
4090,2020-02-13,0.0
4091,2020-02-14,0.0
4092,2020-02-15,0.0
4093,2020-02-16,0.0
4094,2020-02-17,0.0
4095,2020-02-18,0.0
4096,2020-02-19,0.0
4097,2020-02-20,0.0
4098,2020-02-21,0.0
4099,2020-02-22,0.0
4100,2020-02-23,0.0
4101,2020-02-24,0.0
4102,2020-02-25,0.0
4103,2020-02-26,0.0
4104,2020-02-27,0.0
4105,2020-02-28,0.0
4106,2020-02-29,0.0
4107,2020-03-01,0.0
4108,2020-03-02,0.0
4109,2020-03-03,0.0
4110,2020-03-04,0.0
4111,2020-03-05,0.0
4112,2020-03-06,0.0
4113,2020-03-07,0.04
4114,2020-03-08,0.22
4115,2020-03-09,0.0
4116,2020-03-10,0.0
4117,2020-03-11,0.0
4118,2020-03-12,0.0
4119,2020-03-13,0.0
4120,2020-03-14,0.38
4121,2020-03-15,0.59
4122,2020-03-16,0.08
4123,2020-03-17,0.0
4124,2020-03-18,0.13
4125,2020-03-19,0.13
4126,2020-03-20,0.0
4127,2020-03-21,0.0
4128,2020-03-22,0.0
4129,2020-03-23,0.0
4130,2020-03-24,0.01
4131,2020-03-25,0.37
4132,2020-03-26,0.02
4133,2020-03-27,0.04
4134,2020-03-28,0.01
4135,2020-03-29,0.1
4136,2020-03-30,0.19
4137,2020-03-31,0.0
4138,2020-04-01,0.0
4139,2020-04-02,0.0
4140,2020-04-03,0.0
4141,2020-04-04,0.0
4142,2020-04-05,0.69
4143,2020-04-06,0.24
4144,2020-04-07,0.62
4145,2020-04-08,0.0
4146,2020-04-09,0.01
4147,2020-04-11,0.0
4148,2020-04-13,0.0
4149,2020-04-14,0.0
4150,2020-04-15,0.0
4151,2020-04-16,0.0
4152,2020-04-17,0.0
4153,2020-04-18,0.0
4154,2020-04-19,0.0
4155,2020-04-20,0.0
4156,2020-04-21,0.0
4157,2020-04-22,0.0
4158,2020-04-23,0.0
4159,2020-04-24,0.0
4160,2020-04-25,0.0
4161,2020-04-26,0.0
4162,2020-04-27,0.0
4163,2020-04-28,0.0
4164,2020-04-29,0.0
4165,2020-04-30,0.0
4166,2020-05-01,0.0
4167,2020-05-02,0.0
4168,2020-05-03,0.02
4169,2020-05-05,0.0
4170,2020-05-06,0.0
4171,2020-05-07,0.0
4172,2020-05-08,0.0
4173,2020-05-09,0.0
4174,2020-05-10,0.0
4175,2020-05-11,0.0
4176,2020-05-12,0.19
4177,2020-05-13,0.0
4178,2020-05-14,0.05
4179,2020-05-15,0.16
4180,2020-05-16,0.0
4181,2020-05-17,0.33
4182,2020-05-18,0.19
4183,2020-05-19,0.0
4184,2020-05-20,0.0
4185,2020-05-21,0.0
